{@TESTJET_VAC_OFF|220513155734|CISCO-10}
D: u1_rtv1 P: 15 tied
====================
D: u1_rtv2 P: 21 1.8 f 2.0 31.0
D: u1_rtv2 P: 30 3.3 p 3.0 40.0
D: u1_rtv2 P: 12 -0.3 f 6.0 52.0
D: u1_rtv2 P: 16 0.7 f 8.0 57.0
D: u1_rtv2 P: 23 0.8 f 8.0 58.0
D: u1_rtv2 P: 13 1.2 f 8.0 59.0
D: u1_rtv2 P: 8 2.3 f 9.0 62.0
D: u1_rtv2 P: 9 1.0 f 10.0 65.0
D: u1_rtv2 P: 37 1.6 f 10.0 66.0
D: u1_rtv2 P: 36 0.1 f 10.0 67.0
D: u1_rtv2 P: 34 0.5 f 11.0 69.0
D: u1_rtv2 P: 35 0.7 f 11.0 70.0
D: u1_rtv2 P: 20 1.2 f 11.0 71.0
D: u1_rtv2 P: 38 1.8 f 11.0 72.0
D: u1_rtv2 P: 11 1.4 f 12.0 73.0
D: u1_rtv2 P: 32 0.9 f 12.0 77.0
D: u1_rtv2 P: 33 0.8 f 12.0 77.0
D: u1_rtv2 P: 1 1.2 f 13.0 80.0
D: u1_rtv2 P: 10 1.1 f 15.0 91.0
D: u1_rtv2 P: 14 1.2 f 17.0 104.0
D: u1_rtv2 P: 15 tied
====================
D: u3_a P: 21 0.7 f 6.0 50.0
D: u3_a P: 3 0.1 f 7.0 53.0
D: u3_a P: 2 0.9 f 7.0 56.0
D: u3_a P: 27 0.6 f 9.0 61.0
D: u3_a P: 1 0.4 f 9.0 63.0
D: u3_a P: 25 0.8 f 9.0 64.0
D: u3_a P: 26 0.3 f 11.0 69.0
D: u3_a P: 28 0.1 f 12.0 74.0
D: u3_a P: 23 -0.0 f 12.0 75.0
D: u3_a P: 4 0.4 f 219.0 1315.0
====================
D: u5 P: 3 1.9 f 16.0 101.0
D: u5 P: 16 0.8 f 19.0 115.0
D: u5 P: 14 0.5 f 19.0 119.0
D: u5 P: 17 0.9 f 19.0 120.0
D: u5 P: 1 0.5 f 20.0 124.0
D: u5 P: 13 0.6 f 20.0 125.0
D: u5 P: 12 0.8 f 26.0 162.0
D: u5 P: 2 1.8 f 28.0 169.0
D: u5 P: 4 2.5 f 38.0 231.0
D: u5 P: 5 -0.2 f 56.0 341.0
D: u5 P: 10 0.5 f 83.0 499.0
D: u5 P: 6 0.6 f 130.0 782.0
D: u5 P: 9 0.2 f 140.0 843.0
D: u5 P: 8 1.9 f 157.0 948.0
D: u5 P: 19 1.5 f 186.0 1120.0
D: u5 P: 7 1.4 f 193.0 1160.0
====================
D: u6 P: 3 -0.4 f 24.0 149.0
D: u6 P: 8 1.4 f 41.0 248.0
D: u6 P: 2 1.9 f 102.0 613.0
D: u6 P: 1 1.6 f 266.0 1598.0
====================
D: u7 P: 14 0.3 f 24.0 149.0
D: u7 P: 16 0.5 f 25.0 154.0
D: u7 P: 18 0.3 f 32.0 193.0
D: u7 P: 7 0.5 f 34.0 207.0
D: u7 P: 12 0.6 f 34.0 210.0
D: u7 P: 5 0.9 f 37.0 228.0
D: u7 P: 4 1.0 f 38.0 234.0
D: u7 P: 9 0.7 f 41.0 252.0
D: u7 P: 3 1.1 f 45.0 271.0
D: u7 P: 2 0.8 f 53.0 323.0
